image_name,"labels"
RIT_2014_12.bmp,"k _ { n + 1 } = n ^ { 2 } + k _ { n } ^ { 2 } - k _ { n - 1 }"
RIT_2014_130.bmp,"8 - 7"
RIT_2014_131.bmp,"\sqrt { 9 1 }"
RIT_2014_132.bmp,"1 m"
RIT_2014_133.bmp,"0 \leq x \leq 2 \pi"
RIT_2014_134.bmp,"( a + x ) - ( b + y ) = ( a - b )"
RIT_2014_135.bmp,"b ^ { \log _ { b } X } = X"
RIT_2014_136.bmp,"F _ { 1 } , \ldots , F _ { k }"
RIT_2014_137.bmp,"1 - d = ( 1 - \frac { d ^ { ( m ) } } { m } ) ^ { m }"
RIT_2014_138.bmp,"\frac { \frac { \sqrt { 3 } } { 2 } } { \frac { 1 } { 2 } } = \sqrt { 3 }"
RIT_2014_139.bmp,"M _ { 1 }"
RIT_2014_13.bmp,"[ P ]"
RIT_2014_140.bmp,"\sum a _ { n }"
RIT_2014_141.bmp,"u d u = - \frac { d y } { 2 y ^ { 2 } }"
RIT_2014_142.bmp,"\frac { 1 } { \sqrt { k + 1 } }"
RIT_2014_143.bmp,"| x | | y | = | x y |"
RIT_2014_144.bmp,"y ^ { 4 } - 9 y ^ { 2 } - 1 8 + e ^ { y }"
RIT_2014_145.bmp,"\int \frac { d y } { d x } d x = \int ( x ^ { 2 } + 7 ) d x"
RIT_2014_146.bmp,"a _ { 1 1 } a _ { 2 2 } - a _ { 1 2 } a _ { 2 _ { 1 } }"
RIT_2014_147.bmp,"( a ( b ^ { 2 } ) ) + ( d ^ { 3 } )"
RIT_2014_148.bmp,"\frac { 5 } { 6 } \neq \frac { 4 } { 3 }"
RIT_2014_149.bmp,"\frac { \sin z } { z }"
RIT_2014_14.bmp,"\sum f _ { x } = 0"
RIT_2014_150.bmp,"\cos \theta = \frac { e ^ { i \theta } + e ^ { - i \theta } } { 2 }"
RIT_2014_151.bmp,"1 5 \pi"
RIT_2014_152.bmp,"4 4 - \frac { 4 } { 4 }"
RIT_2014_153.bmp,"\log _ { b } b ^ { x } = X"
RIT_2014_154.bmp,"\frac { 1 } { 9 }"
RIT_2014_155.bmp,"y - z"
RIT_2014_156.bmp,"- 1"
RIT_2014_157.bmp,"C H _ { 2 } = C H C H _ { 2 } C H _ { 2 } C H _ { 3 }"
RIT_2014_158.bmp,"\sum _ { i = 1 } ^ { \infty } \frac { 1 } { 2 }"
RIT_2014_159.bmp,"\frac { ( X ) ( X ) ( X ) ( X ) ( X ) } { ( X ) }"
RIT_2014_15.bmp,"\sum _ { n = 1 } ^ { \infty } x _ { n }"
RIT_2014_160.bmp,"\sigma _ { a } , \sigma _ { m }"
RIT_2014_161.bmp,"x ^ { 2 } y ^ { 3 } + 2 x ^ { 2 } y + 4 x y ^ { 3 } + 8 x y"
RIT_2014_162.bmp,"\frac { \sum _ { i = 0 } ^ { m } b ^ { i } s ^ { i } } { \sum _ { i = 0 } ^ { n } a ^ { i } s ^ { i } }"
RIT_2014_163.bmp,"\frac { 4 x ^ { 2 } - 9 } { 4 x ^ { 2 } + 1 2 x + 9 }"
RIT_2014_164.bmp,"n - n _ { 1 } - \ldots - n _ { p _ { - 1 } }"
RIT_2014_165.bmp,"p _ { 1 } ^ { \beta _ { 1 } } p _ { 2 } ^ { \beta 2 } \ldots p _ { n } ^ { \beta n }"
RIT_2014_166.bmp,"\tan ( 3 a ) = \frac { 3 \tan a - \tan ^ { 3 } a } { 1 - 3 \tan ^ { 2 } a }"
RIT_2014_167.bmp,"\sqrt { c ^ { 2 } } = \sqrt { 8 1 0 0 0 0 + 5 6 2 5 0 0 }"
RIT_2014_168.bmp,"2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ^ { ! } } { 4 ! } + \ldots"
RIT_2014_169.bmp,"\beta _ { j + 1 }"
RIT_2014_16.bmp,"\sqrt { 2 } + \sqrt { 8 }"
RIT_2014_170.bmp,"\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } )"
RIT_2014_171.bmp,"\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 )"
RIT_2014_172.bmp,"\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0"
RIT_2014_173.bmp,"p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) }"
RIT_2014_174.bmp,"\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } )"
RIT_2014_175.bmp,"\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 }"
RIT_2014_176.bmp,"1 8 z"
RIT_2014_177.bmp,"Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n }"
RIT_2014_178.bmp,"x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } }"
RIT_2014_179.bmp,"y = 3 x + 7 + \frac { x + 8 } { x }"
RIT_2014_17.bmp,"P _ { 1 } P _ { 3 }"
RIT_2014_180.bmp,"\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } }"
RIT_2014_181.bmp,"\lim _ { b \rightarrow \infty } f ( b )"
RIT_2014_182.bmp,"\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 }"
RIT_2014_183.bmp,"\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0"
RIT_2014_184.bmp,"\lim _ { b \rightarrow \infty } f ( b ) = 0"
RIT_2014_185.bmp,"\lim _ { n \rightarrow \infty } n \sin ( \frac { 2 ^ { \pi } } { n + 1 } ) - \lim _ { n \rightarrow \infty } n \frac { 2 \pi } { n + 1 } - 2 \pi"
RIT_2014_186.bmp,"\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x )"
RIT_2014_187.bmp,"1 m"
RIT_2014_188.bmp,"\cos ( x + y ) - \cos x \cos y - \sin x \sin y"
RIT_2014_189.bmp,"\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8"
RIT_2014_18.bmp,"\int d _ { X } = \int g t d t"
RIT_2014_190.bmp,"B \sin ( n \pi y ) = \sin ( \pi y ) + \frac { 1 } { 5 } \sin ( 3 \pi y )"
RIT_2014_191.bmp,"x [ \infty ] = \lim _ { z \rightarrow 1 ( z - 1 ) x ( z ) }"
RIT_2014_192.bmp,"\frac { \log _ { b } x } { \log _ { b } a }"
RIT_2014_193.bmp,"E _ { t o t } = \sum _ { n } E _ { n }"
RIT_2014_194.bmp,"x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 )"
RIT_2014_195.bmp,"\sqrt [ m ] { \sqrt [ n ] { x } }"
RIT_2014_196.bmp,"\int \sin ^ { 2 } x d x"
RIT_2014_197.bmp,"k _ { i } = \frac { x _ { i } } { \sum x _ { i } }"
RIT_2014_198.bmp,"| x | | y | = | x y |"
RIT_2014_199.bmp,"X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }"
RIT_2014_19.bmp,"2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3"
RIT_2014_1.bmp,"k < 1"
RIT_2014_200.bmp,"\lim _ { n \rightarrow \infty } y _ { n } = 0"
RIT_2014_201.bmp,"\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta"
RIT_2014_202.bmp,"c _ { 1 } x _ { 1 } + c _ { 2 } x _ { 2 } + \ldots + c _ { m } x _ { m }"
RIT_2014_203.bmp,"\frac { \pi r ^ { 2 } } { 2 \pi }"
RIT_2014_204.bmp,"4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6"
RIT_2014_205.bmp,"\sigma _ { a } , \sigma _ { m }"
RIT_2014_206.bmp,"( a - b ) - c = a - ( b + c ) = a + ( - b - c )"
RIT_2014_207.bmp,"\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 }"
RIT_2014_208.bmp,"\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 }"
RIT_2014_209.bmp,"\int 3 \sin x d x"
RIT_2014_20.bmp,"[ e ]"
RIT_2014_210.bmp,"\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 }"
RIT_2014_211.bmp,"\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 }"
RIT_2014_212.bmp,"t _ { 0 } \leq t \leq b"
RIT_2014_213.bmp,"\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y }"
RIT_2014_214.bmp,"\sum _ { i = 1 } ^ { n + 1 } i = \sum _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) } { 2 } + n + 1"
RIT_2014_215.bmp,"( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i )"
RIT_2014_216.bmp,"\lim _ { y \rightarrow x f ( y ) = f ( x ) }"
RIT_2014_217.bmp,"v _ { \pm 1 , \pm 2 _ { , } \pm 3 }"
RIT_2014_218.bmp,"\frac { \sin A + \sin 3 A } { \cos A + \cos 3 A } = \tan 2 A"
RIT_2014_219.bmp,"m / q"
RIT_2014_21.bmp,"\sum _ { i = 1 } ^ { n + 1 } i"
RIT_2014_220.bmp,"x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1"
RIT_2014_221.bmp,"A + B + B = A + B"
RIT_2014_222.bmp,"\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } }"
RIT_2014_223.bmp,"\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x )"
RIT_2014_224.bmp,"\pm \frac { 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1"
RIT_2014_225.bmp,"d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )"
RIT_2014_226.bmp,"b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 }"
RIT_2014_227.bmp,"( x ^ { 3 } - 2 x ^ { 2 } y + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } )"
RIT_2014_228.bmp,"\int u ^ { 8 } \frac { d u } { 1 2 }"
RIT_2014_229.bmp,"\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } }"
RIT_2014_22.bmp,"3 . 0 0 0 0 0 0 0 1"
RIT_2014_230.bmp,"( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 }"
RIT_2014_231.bmp,"3 \sqrt { 7 }"
RIT_2014_232.bmp,"\sqrt { \frac { 9 . 8 1 } { l } } = \pi"
RIT_2014_233.bmp,"A ^ { T }"
RIT_2014_234.bmp,"\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } }"
RIT_2014_235.bmp,"\lim _ { x \rightarrow c } f ( x )"
RIT_2014_236.bmp,"n \neq a"
RIT_2014_237.bmp,"y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0"
RIT_2014_238.bmp,"r ^ { - k }"
RIT_2014_239.bmp,"\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } }"
RIT_2014_23.bmp,"1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 }"
RIT_2014_240.bmp,"| z - z _ { 1 } | = | z - z _ { 2 } |"
RIT_2014_241.bmp,"\sqrt { a } \sqrt { a } = a"
RIT_2014_242.bmp,"\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}"
RIT_2014_243.bmp,"\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 )"
RIT_2014_244.bmp,"1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1"
RIT_2014_245.bmp,"b ^ { 3 } - 3 / 2 b"
RIT_2014_246.bmp,"7 5 8 8"
RIT_2014_247.bmp,"1 \pm \sqrt { 2 }"
RIT_2014_248.bmp,"\frac { 2 - p } { \sqrt { 1 - p } }"
RIT_2014_249.bmp,"N - 1"
RIT_2014_24.bmp,"\frac { n + 1 - 1 } { n + 1 } = \frac { n } { n + 1 }"
RIT_2014_250.bmp,"R _ { r l }"
RIT_2014_251.bmp,"\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 }"
RIT_2014_252.bmp,"\cos \alpha + i \sin \alpha"
RIT_2014_253.bmp,"( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b }"
RIT_2014_254.bmp,"\frac { 1 } { 2 } \div \frac { 3 } { 4 }"
RIT_2014_255.bmp,"m _ { k } = p _ { k } - p _ { k - 1 }"
RIT_2014_256.bmp,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }"
RIT_2014_257.bmp,"\frac { 1 1 } { 3 } \sqrt { 3 }"
RIT_2014_258.bmp,"\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 }"
RIT_2014_259.bmp,"- \sum _ { i } P _ { i } \log _ { n } P _ { i }"
RIT_2014_25.bmp,"\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t )"
RIT_2014_260.bmp,"\beta \neq 0"
RIT_2014_261.bmp,"d \neq 0"
RIT_2014_262.bmp,"2 x ^ { 2 } + 8 x + 8 - 6"
RIT_2014_263.bmp,"x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 }"
RIT_2014_264.bmp,"\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C"
RIT_2014_265.bmp,"u u _ { x } + u _ { y } + u _ { t } = y"
RIT_2014_266.bmp,"\sum \alpha = 3 p = - 2 1"
RIT_2014_267.bmp,"\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f"
RIT_2014_268.bmp,"\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x"
RIT_2014_269.bmp,"B B ^ { - 1 }"
RIT_2014_26.bmp,"a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 }"
RIT_2014_270.bmp,"c \neq 2"
RIT_2014_271.bmp,"\log _ { u } N"
RIT_2014_272.bmp,"4 0"
RIT_2014_273.bmp,"\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 }"
RIT_2014_274.bmp,"\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b )"
RIT_2014_275.bmp,"s \neq 1"
RIT_2014_276.bmp,"\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2"
RIT_2014_277.bmp,"m , n"
RIT_2014_278.bmp,"\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1"
RIT_2014_279.bmp,"4 - 4 + 4 - \sqrt { 4 }"
RIT_2014_27.bmp,"\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y )"
RIT_2014_280.bmp,"\sqrt { 9 } + \sqrt { 1 6 }"
RIT_2014_281.bmp,"1 0 0 , 0 0 0"
RIT_2014_282.bmp,"\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 }"
RIT_2014_283.bmp,"s = 2 5 8 5 7"
RIT_2014_284.bmp,"- 3 9"
RIT_2014_285.bmp,"m i l l i"
RIT_2014_286.bmp,"x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y"
RIT_2014_287.bmp,"\log x - \log y = \log ( \frac { x } { y } )"
RIT_2014_288.bmp,"\log ( \frac { a } { b } ) = \log ( a ) - \log ( b )"
RIT_2014_289.bmp,"- | y | \leq y \leq | y |"
RIT_2014_28.bmp,"\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 }"
RIT_2014_290.bmp,"\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n }"
RIT_2014_291.bmp,"\mu m"
RIT_2014_292.bmp,"x - 8"
RIT_2014_293.bmp,"\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) }"
RIT_2014_294.bmp,"- | y | \leq y \leq | y |"
RIT_2014_295.bmp,"\lim _ { y \rightarrow x } f ( x )"
RIT_2014_296.bmp,"\theta + e \alpha"
RIT_2014_297.bmp,"( z + 1 ) ( z + 2 )"
RIT_2014_298.bmp,"\Delta ^ { k x }"
RIT_2014_299.bmp,"8 9 7"
RIT_2014_29.bmp,"- 7"
RIT_2014_2.bmp,"\lim _ { x \rightarrow c } f ( x ) = L"
RIT_2014_300.bmp,"\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y }"
RIT_2014_301.bmp,"1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2"
RIT_2014_302.bmp,"\pm \sqrt { \frac { 1 5 } { 1 6 } }"
RIT_2014_303.bmp,"p \geq 3"
RIT_2014_304.bmp,"\lim _ { x \rightarrow - \infty } P _ { k + 1 } ( x ) < 0"
RIT_2014_305.bmp,"\frac { \pi } { \alpha }"
RIT_2014_306.bmp,"( a + b ) u = a u + b v"
RIT_2014_307.bmp,"\sqrt { 9 8 }"
RIT_2014_308.bmp,"F ( b ) - F ( a )"
RIT_2014_309.bmp,"\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } }"
RIT_2014_30.bmp,"\frac { a z ^ { - 1 } ( 1 + a z ^ { - 1 } ) } { ( 1 - a z ^ { - 1 } ) 3 }"
RIT_2014_310.bmp,"y \leq z"
RIT_2014_311.bmp,"\int y d x"
RIT_2014_312.bmp,"\sum _ { i = 1 } ^ { n } a ^ { 2 } = a ^ { 2 } \sum _ { i = 1 } ^ { n } 1 = n a ^ { 2 }"
RIT_2014_31.bmp,"y ^ { 2 } , \sqrt { y } \cos y"
RIT_2014_32.bmp,"\int \sin x d x"
RIT_2014_33.bmp,"\tan 2 u = \frac { 2 \tan u } { 1 - \tan ^ { 2 } u }"
RIT_2014_34.bmp,"B F F S"
RIT_2014_35.bmp,"\theta + c"
RIT_2014_36.bmp,"A + A = A"
RIT_2014_37.bmp,"\cos ( z ) + i \sin ( z )"
RIT_2014_38.bmp,"- \frac { 1 1 } { 1 2 } y _ { n + 1 } + \frac { 5 } { 3 } y _ { n } - \frac { 1 } { 2 } y _ { n - 1 } - \frac { 1 } { 3 } y _ { n - 2 } + \frac { 1 } { 1 2 } y _ { n - 3 }"
RIT_2014_39.bmp,"\sqrt { - 4 }"
RIT_2014_3.bmp,"d = \frac { 2 r \tan a \tan b } { \tan a + \tan b }"
RIT_2014_40.bmp,"c o d"
RIT_2014_41.bmp,"- \sqrt { 3 }"
RIT_2014_42.bmp,"\sum \alpha \beta = \alpha \beta + \alpha \gamma + \beta \gamma"
RIT_2014_43.bmp,"z ^ { d } + z = z"
RIT_2014_44.bmp,"\sin 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 }"
RIT_2014_45.bmp,"| A |"
RIT_2014_46.bmp,"a \leq w"
RIT_2014_47.bmp,"\frac { f ( b ) - f ( a ) } { b - a }"
RIT_2014_48.bmp,"q - ( q - \sqrt { 2 } ) = \sqrt { 2 }"
RIT_2014_49.bmp,"a _ { j } ^ { \gamma _ { j } } a _ { j + 1 } ^ { \gamma _ { j _ { + 1 } } }"
RIT_2014_4.bmp,"\sin x - x \cos x"
RIT_2014_50.bmp,"\sqrt { x ^ { 5 } }"
RIT_2014_51.bmp,"1 , 0 0 0 _ { , } 0 0 0 _ { , } 0 0 0"
RIT_2014_52.bmp,"\int x + 5 d x"
RIT_2014_53.bmp,"| a b | = | a | \cdot | b |"
RIT_2014_54.bmp,"z < p"
RIT_2014_55.bmp,"a = - 2 x y - 2 y ^ { 2 }"
RIT_2014_56.bmp,"a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 }"
RIT_2014_57.bmp,"1 9"
RIT_2014_58.bmp,"1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }"
RIT_2014_59.bmp,"F ^ { 3 }"
RIT_2014_5.bmp,"\frac { m } { m m }"
RIT_2014_60.bmp,"3 x + 1 = A ( x + 1 ) + B x"
RIT_2014_61.bmp,"0 . 0 8 7 8"
RIT_2014_62.bmp,"\frac { \sin \phi + \sin \theta } { \cos \phi + \cos \theta } = \tan ( \frac { \phi + \theta } { 2 } )"
RIT_2014_63.bmp,"c _ { x } c _ { x + 1 }"
RIT_2014_64.bmp,"a b \sin \alpha"
RIT_2014_65.bmp,"G \times H"
RIT_2014_66.bmp,"\sum _ { k = 1 } ^ { n } a _ { k } = \sum _ { i = 1 } ^ { n } a = \sum _ { j = 1 } ^ { n } a _ { j }"
RIT_2014_67.bmp,"x + 2 + \sqrt { 3 }"
RIT_2014_68.bmp,"e ^ { - t } \cos 2 ^ { t }"
RIT_2014_69.bmp,"\sqrt { \frac { 1 + x } { 1 - x } } = \sqrt { \frac { 1 + x } { 1 + x } \frac { 1 + x } { 1 - x } } = \frac { 1 + x } { \sqrt { 1 - x ^ { 2 } } }"
RIT_2014_6.bmp,"e ^ { m x } y = \frac { n } { m } e ^ { m x } + C"
RIT_2014_70.bmp,"1 + 1 + 1 + 1 + 1 = 5"
RIT_2014_71.bmp,"( - 7 x + 3 8 ) \sin ( x ) - 7 \cos ( x )"
RIT_2014_72.bmp,"x ^ { 2 } + 5 / 6 x + 1 / 6"
RIT_2014_73.bmp,"\{ 7 , 7 \} = \{ 7 \}"
RIT_2014_74.bmp,"- P _ { 1 } / P _ { 2 }"
RIT_2014_75.bmp,"\sqrt { \frac { x } { y } } = \frac { \sqrt { x } } { \sqrt { y } }"
RIT_2014_76.bmp,"t \rightarrow \infty"
RIT_2014_77.bmp,"\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } }"
RIT_2014_78.bmp,"\pm \theta _ { 0 }"
RIT_2014_79.bmp,"a _ { 0 } + a \alpha + \ldots + a _ { n - 1 } \alpha ^ { n - 1 }"
RIT_2014_7.bmp,"\frac { 4 x ^ { 3 } } { 3 } + \frac { 1 1 x ^ { 4 } } { 4 } + C"
RIT_2014_80.bmp,"4 ! + 4 ! - \frac { 4 ! } { 4 }"
RIT_2014_81.bmp,"0 < x < \sqrt { 2 }"
RIT_2014_82.bmp,"s _ { 2 }"
RIT_2014_83.bmp,"C = \frac { q _ { 1 } } { q _ { 1 ^ { - } } q _ { 2 } }"
RIT_2014_84.bmp,"\frac { ( x + 2 ) ( x + 3 ) } { ( x + 3 ) }"
RIT_2014_85.bmp,"\frac { 5 6 \div 7 } { 6 3 \div 7 } = \frac { 8 } { 9 }"
RIT_2014_86.bmp,"\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 }"
RIT_2014_87.bmp,"a ^ { n } + ( \frac { 1 } { a } ) ^ { n }"
RIT_2014_88.bmp,"\frac { 4 + 4 } { 4 + 4 }"
RIT_2014_89.bmp,"r \geq 1"
RIT_2014_8.bmp,"4 x ^ { 3 } \sin x + x ^ { 4 } \cos x"
RIT_2014_90.bmp,"m \geq 1"
RIT_2014_91.bmp,"\sum _ { r = 1 } ^ { n } r ^ { 3 }"
RIT_2014_92.bmp,"\frac { d } { d x } a ^ { x }"
RIT_2014_93.bmp,"y > z"
RIT_2014_94.bmp,"\sum _ { n = 1 } ^ { \infty } \frac { \cos \pi n } { n }"
RIT_2014_95.bmp,"2 0"
RIT_2014_96.bmp,"N + 2 3 3 = 2 3 6"
RIT_2014_97.bmp,"1 2"
RIT_2014_98.bmp,"G _ { b } = g G _ { a } g ^ { - 1 }"
RIT_2014_99.bmp,"\frac { 1 } { 9 }"
RIT_2014_9.bmp,"\log"
