image_name,"labels"
200926-1617-76.bmp,"- \int C d V"
130_user0.bmp,"\frac { 1 } { 4 } + ( \frac { 1 } { 4 } ) ^ { 2 } + ( \frac { 1 } { 4 } ) ^ { 3 } + \cdots = \frac { 1 } { 3 }"
200923-1254-40.bmp,"\frac { c - d } { p } u"
formulaire010-equation062.bmp,"( - \sin ( a ) , \cos ( a ) )"
200922-949-216.bmp,"\cos 3"
200923-131-321.bmp,"( \sqrt { C } )"
KME2G3_6_sub_26.bmp,"x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X"
KME2G3_26_sub_74.bmp,"\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t"
200923-1253-284.bmp,"\sigma"
formulaire034-equation030.bmp,"8 9 \times ( 1 6 3 \times 4 0 ) \leq 5 8 0 2 8 0"
200923-1254-64.bmp,"( 0 . 8 )"
MfrDB1703.bmp,"\sum _ { i = 1 } ^ { n } i = \frac { 1 } { 2 } n ( n + 1 )"
200922-949-266.bmp,"b"
formulaire028-equation038.bmp,"f _ { n } = n f _ { 0 }"
2009213-139-205.bmp,"\gamma"
KME2G3_17_sub_28.bmp,"z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }"
MfrDB3059.bmp,"\sqrt [ n ] { \frac { n + 1 } { ( n - 1 ) ^ { 2 } } }"
124_silas.bmp,"\sum _ { i = 1 } ^ { k } \frac { x ^ { a _ { i } } } { 1 - x ^ { b _ { i } } } = \frac { 1 } { 1 - x }"
KME2G3_16_sub_74.bmp,"\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t"
formulaire028-equation045.bmp,"1 3 8 / ( 1 7 8 / ( 1 2 8 + 1 6 6 ) ) \geq 2 2 7"
91_daniel.bmp,"\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } }"
200926-1617-7.bmp,"\sum _ { m } f ( m + 3 )"
81_jorge.bmp,"A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }"
200924-1331-137.bmp,"[ \int F d G ] ^ { 4 . 8 4 } ( T _ { M } )"
111_caue.bmp,"\sqrt [ n ] { 1 } = \cos \frac { 2 k \pi } { n } + i \sin \frac { 2 k \pi } { n }"
formulaire036-equation051.bmp,"f ( \alpha ) = \frac { 1 } { 2 \pi }"
formulaire037-equation020.bmp,"1 1 6 \div 1 4 5 = 0 . 8 0"
formulaire024-equation074.bmp,"p ( \theta ) = ( n + 1 ) \sin \theta \cos ^ { n } \theta"
80_daniel.bmp,"\frac { 1 } { r ^ { 2 } } = \frac { 1 } { ( R - m ) ^ { 2 } } + \frac { 1 } { ( R + m ) ^ { 2 } }"
108_alfonso.bmp,"a ^ { x } a ^ { y } = a ^ { x + y }"
200923-1253-269.bmp,"\cdots + p g"
126_leissi.bmp,"| x - \frac { p _ { n } } { q _ { n } } | \leq \frac { 1 } { q _ { n } q _ { n + 1 } } < \frac { 1 } { q _ { n } ^ { 2 } }"
75_danilo.bmp,"c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C"
200923-1556-14.bmp,"a + \sqrt { \frac { b + c } { d + f } }"
2009210-947-122.bmp,"R"
2009213-137-104.bmp,"j _ { i }"
2009213-137-205.bmp,"E c"
MfrDB1052.bmp,"5 + 5"
2009213-137-24.bmp,"\int e ^ { - z ^ { 2 } } d z = e r f ( z )"
KME2G3_3_sub_38.bmp,"\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }"
MfrDB2959.bmp,"\sum _ { n = 0 } ^ { \infty } f _ { n } ( x )"
111_hirata.bmp,"\sqrt [ n ] { 1 } = \cos \frac { 2 k \pi } { n } + i \sin \frac { 2 k \pi } { n }"
formulaire026-equation049.bmp,"j = - \frac { 1 } { 2 } + i \frac { \sqrt { 3 } } { 2 } = e ^ { i \frac { 2 \pi } { 3 } }"
formulaire021-equation065.bmp,"1 8 4 \div ( 1 2 6 \times 3 7 ) \leq 0"
89_danilo.bmp,"x ^ { \prime } = x \cos \theta + y \sin \theta"
formulaire019-equation011.bmp,"4 a c"
200923-131-220.bmp,"- y _ { B }"
formulaire026-equation072.bmp,"\alpha = 1"
formulaire034-equation016.bmp,"\frac { e } { 3 }"
formulaire024-equation068.bmp,"n + 1"
formulaire035-equation017.bmp,"t _ { i k }"
200923-1254-7.bmp,"\sum _ { m } f ( m + 3 )"
200923-1253-130.bmp,"q"
formulaire005-equation045.bmp,"1 7 \div 6 6 = 0 . 2 6"
2009220-1327-19.bmp,"x ^ { 2 } + y ^ { 2 } = z ^ { 2 }"
MfrDB1456.bmp,"3 x - 5 < - 2"
formulaire017-equation009.bmp,"x _ { f } = x _ { i } + v _ { i } t + \frac { 1 } { 2 } a t ^ { 2 }"
formulaire017-equation059.bmp,"p _ { x } = a p _ { x - 1 } + b"
KME2G3_21_sub_38.bmp,"\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }"
200926-1550-103.bmp,"\cdots + 6"
200923-1253-217.bmp,"k - \sum o"
formulaire038-equation062.bmp,"f _ { p } ( X ) = \frac { 1 } { 1 - f ( p ) X }"
formulaire036-equation009.bmp,"v _ { s } ( t ) = \frac { d x _ { s } ( t ) } { d t }"
formulaire035-equation073.bmp,"z = r ( \cos \theta + i \sin \theta )"
200922-949-218.bmp,"8 3"
KME2G3_23_sub_30.bmp,"\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x"
MfrDB1720.bmp,"t = \frac { t _ { 0 } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } }"
formulaire034-equation007.bmp,"q = \sum _ { i = 1 } ^ { r } c _ { i } l _ { i } ^ { 2 }"
200926-131-153.bmp,"i"
89_jorge.bmp,"x ^ { \prime } = x \cos \theta + y \sin \theta"
200926-1550-113.bmp,"[ \sum N ]"
118_Frank.bmp,"P ( x ) = \sum _ { i = 0 } ^ { n } a _ { j } x ^ { j }"
MfrDB1799.bmp,"\sqrt [ 5 ] { 5 5 }"
200923-1254-320.bmp,"\beta _ { t }"
formulaire034-equation069.bmp,"\frac { d p } { d t } = c p ( 1 - p ) - e p"
MfrDB2489.bmp,"\frac { b } { a ^ { 2 } - a } - \frac { b } { a - 1 }"
2009212-1031-93.bmp,"\sum _ { u \geq x } X - p"
formulaire024-equation066.bmp,"2 \pm \sqrt { 2 }"
formulaire020-equation073.bmp,"x - y = x - y"
200923-1553-113.bmp,"\sqrt { - 4 }"
formulaire025-equation061.bmp,"- a - b \sqrt { 2 }"
110_leissi.bmp,"\frac { 1 } { \frac { 1 } { 2 } ( \frac { 1 } { a } + \frac { 1 } { b } ) } = \frac { 2 a b } { a + b }"
70_maira.bmp,"\cos \theta = \frac { x } { \sqrt { x ^ { 2 } + y ^ { 2 } } }"
KME2G3_0_sub_96.bmp,"[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }"
2009210-947-119.bmp,"E"
200924-1312-84.bmp,"\frac { x } { a + \frac { x } { b - \frac { x } { c } } }"
MfrDB1982.bmp,"F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 2 1"
200926-1550-12.bmp,"\int _ { 0 } ^ { \pi } \cos ( \frac { \theta } { 2 } ) d \theta"
MfrDB1605.bmp,"F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 2 1"
formulaire006-equation055.bmp,"1 0 6 \pm ( ( 8 9 - 1 5 ) / ( 1 9 6 + 7 4 ) ) - 1 0 4"
formulaire022-equation067.bmp,"\lim ( u _ { n } ) = + \infty"
200924-1312-273.bmp,"\frac { j ( s ) - \sum X } { S _ { X _ { f } } } \sum F"
2009210-947-205.bmp,"\frac { i } { a }"
MfrDB2853.bmp,"m ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a )"
200923-131-56.bmp,"2 \alpha + 3 \sqrt { \beta }"
98_leissi.bmp,"\cos \alpha = \frac { a } { \sqrt { a ^ { 2 } + b ^ { 2 } + c ^ { 2 } } }"
KME2G3_13_sub_74.bmp,"\int _ { \log 3 } ^ { 0 } \frac { 1 } { e ^ { t } + 1 } d t"
73_jorge.bmp,"| \frac { a x _ { 0 } + b y _ { 0 } + c } { \sqrt { a ^ { 2 } + b ^ { 2 } } } |"
formulaire014-equation031.bmp,"3 + \frac { 1 0 } { 7 0 }"
92_Nina.bmp,"y = \frac { x \prime \sin \theta + y \prime \sin ( w \prime + \theta ) } { \sin w }"
formulaire030-equation068.bmp,"x ^ { 2 } + 1"
KME2G3_15_sub_28.bmp,"z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }"
MfrDB1689.bmp,"6 ^ { 6 } \cdot 6 ^ { 2 } = ( 6 ^ { x } ) ^ { 4 }"
MfrDB1665.bmp,"x + 1 0 = 2 0"
MfrDB1462.bmp,"a _ { n } = a _ { 1 } \cdot q ^ { n - 1 }"
200922-947-143.bmp,"A"
MfrDB1694.bmp,"a _ { n } = a _ { 1 } + ( n - 1 ) d"
MfrDB1673.bmp,"\frac { a _ { 1 } + a _ { 2 } + a ^ { 3 } } { 1 - x }"
2009213-139-60.bmp,"\frac { \beta + \gamma } { \theta }"
200926-1550-69.bmp,"g - s"
200922-1017-140.bmp,"\sqrt { \frac { c } { N } }"
200923-1254-27.bmp,"P - m \geq ( 3 )"
formulaire019-equation026.bmp,"a ^ { 2 } + b ^ { 2 } = c ^ { 2 }"
200924-1312-170.bmp,"\sin y"
formulaire013-equation074.bmp,"y - \phi _ { i j } ( x )"
127_leo.bmp,"n ! - 1"
formulaire020-equation057.bmp,"( x _ { i } , y _ { i } )"
2009213-139-28.bmp,"d L _ { x _ { \mu } }"
KME2G3_0_sub_81.bmp,"\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y"
200923-1553-82.bmp,"3 . 4 \beta"
KME2G3_19_sub_22.bmp,"x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z"
MfrDB0687.bmp,"y = 1 5 x + 7"
200926-131-129.bmp,"H = o"
formulaire017-equation008.bmp,"x = \frac { 7 \times 8 } { 5 }"
2009213-139-249.bmp,"i"
200926-1617-168.bmp,"R _ { V }"
200923-1251-51.bmp,"z V T"
KME1G3_8_sub_10.bmp,"\int _ { a } ^ { b } \frac { \sqrt { x } } { 2 } d x"
KME2G3_14_sub_22.bmp,"x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z"
MfrDB2152.bmp,"f ( x , y ) = \frac { x } { y } + x y"
80_alfonso.bmp,"\frac { 1 } { r ^ { 2 } } = \frac { 1 } { ( R - m ) ^ { 2 } } + \frac { 1 } { ( R + m ) ^ { 2 } }"
200923-1253-124.bmp,"\frac { r ^ { F } } { u M }"
98_rosario.bmp,"\cos \alpha = \frac { a } { \sqrt { a ^ { 2 } + b ^ { 2 } + c ^ { 2 } } }"
MfrDB1952.bmp,"\int \limits _ { 0 } ^ { 1 } \frac { x ^ { 3 } } { e ^ { x } - 1 } d x = \frac { \pi ^ { 4 } } { 1 5 }"
2009220-1327-83.bmp,"7 . 7 + 1"
KME2G3_14_sub_96.bmp,"[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }"
MfrDB3081.bmp,"v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } )"
MfrDB3054.bmp,"\int \limits _ { 0 } ^ { 1 } \int \limits _ { 0 } ^ { 1 } x ^ { 2 } y ^ { 2 } d x d y"
95_user0.bmp,"b = c \sin B = c \cos A"
formulaire022-equation025.bmp,"4 7 - 6 4 \leq - 1 6"
formulaire019-equation016.bmp,"k = 1"
KME1G3_9_sub_21.bmp,"A = \sqrt { a + \frac { 1 } { \sqrt { a + \frac { 1 } { \sqrt { a } } } } } + \sqrt { b }"
formulaire001-equation044.bmp,"( 1 + 9 + 6 + 8 + 3 ) ^ { 3 } = 1 9 , 6 8 3"
MfrDB3037.bmp,"\lim _ { n \rightarrow \infty } \frac { 1 } { n ^ { p } } = 0"
KME2G3_17_sub_95.bmp,"\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }"
2009212-952-95.bmp,"7 X"
200923-1253-244.bmp,"p"
MfrDB2159.bmp,"| \sin z | = \sqrt { 1 - \cos ^ { 2 } z }"
200925-1126-77.bmp,"\frac { z ^ { g } } { I }"
200926-131-27.bmp,"M = 3"
200923-131-260.bmp,"\frac { \sqrt { a } } { \sqrt { z } }"
85_user0.bmp,"( a \frac { 1 - t ^ { 2 } } { 1 + t ^ { 2 } } , \frac { 2 b t } { 1 + t ^ { 2 } } )"
200925-1126-171.bmp,"m"
82_leo.bmp,"q = \sqrt { ( \frac { B - A } { C } ) ^ { 2 } + 1 } + \frac { B - A } { C }"
MfrDB1280.bmp,"s = s _ { 0 } t + \frac { 1 } { 2 } a t ^ { 2 }"
KME2G3_5_sub_28.bmp,"z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }"
200925-1126-120.bmp,"- \sum T"
MfrDB2974.bmp,"\sum _ { n = 1 } ^ { \infty } ( b _ { n } - b _ { n + 1 } )"
KME2G3_26_sub_95.bmp,"\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }"
200923-131-17.bmp,"\sqrt { t } ^ { \pi b - B }"
200926-131-200.bmp,"\Delta \neq u S"
200923-1251-109.bmp,"\frac { n } { P }"
MfrDB2392.bmp,"x ^ { 2 }"
formulaire009-equation060.bmp,"1 2 5 + 1 6 \neq 2 5 4"
formulaire034-equation020.bmp,"1 2 3 \pm 9 5 + 1 2 5"
formulaire014-equation032.bmp,"\frac { p \pi } { q }"
formulaire033-equation070.bmp,"2 8 + ( ( 1 7 3 + 1 2 ) \times 9 ) = 1 6 9 3"
200923-1556-99.bmp,"\pi"
MfrDB1920.bmp,"\sum _ { m = 0 } ^ { M } \sum _ { n = 0 } ^ { N } a _ { m , n }"
200923-1254-54.bmp,"\log _ { 2 } ( 2 ^ { 5 } ) = 5"
MfrDB1802.bmp,"1 2 3 4 + 5 6 7 8 > 9 0"
formulaire006-equation068.bmp,"y = \frac { 1 } { x }"
formulaire023-equation012.bmp,"6 0 \times 0 , 3 1 2 7 = 1 8 , 6 7 2"
2009210-947-221.bmp,"j"
200922-947-159.bmp,"B + z = 2 z"
formulaire016-equation031.bmp,"\alpha ^ { 2 } + \beta ^ { 2 } = 1"
formulaire032-equation036.bmp,"\frac { \sqrt { 0 } } { 2 }"
formulaire022-equation012.bmp,"w ( p ( s ( X ) , Y ) ) = 2 w ( s ( X ) ) + w ( Y ) = 2 + 2 w ( X ) + w ( Y )"
formulaire018-equation008.bmp,"\sin ( \pi - \theta ) = \sin ( \theta )"
MfrDB1247.bmp,"( y - 3 ) ( y + 3 ) + y ( y + 3 ) = 0"
MfrDB1485.bmp,"\int x ^ { n } d x = \frac { x ^ { n + 1 } } { n + 1 } + C"
MfrDB1940.bmp,"\sqrt { x y z } = \sqrt { x } \sqrt { y } \sqrt { z }"
formulaire028-equation062.bmp,"y _ { i j } = 1"
formulaire019-equation019.bmp,"1 0 ^ { - p }"
formulaire033-equation006.bmp,"\theta _ { 1 } ( r )"
MfrDB1508.bmp,"\sin \frac { \pi } { 4 } = \cos \frac { \pi } { 4 } = \frac { \sqrt { 2 } } { 2 }"
formulaire014-equation006.bmp,"\sqrt { 1 5 }"
KME2G3_16_sub_22.bmp,"x _ { x } ^ { x } + y _ { y } ^ { y } + z _ { z } ^ { z } - x - y - z"
200923-131-132.bmp,"- G + \sum m"
109_herbert.bmp,"\sqrt [ x ] { \frac { a } { b } } = \frac { \sqrt [ x ] { a } } { \sqrt [ x ] { b } }"
76_miguel.bmp,"a = b \cos C + c \cos B"
MfrDB1235.bmp,"x ^ { y } - y ^ { x }"
200923-1254-121.bmp,"6 9"
200923-131-22.bmp,"M - F"
2009213-137-219.bmp,"M - q = - \sigma"
2009210-947-43.bmp,"\frac { \pi r ^ { 2 } h } { 3 }"
2009212-1031-151.bmp,"\sum o"
200924-1312-108.bmp,"\cdots + \cdots + g"
MfrDB0077.bmp,"F ( x ) = \log | x | + 2"
formulaire002-equation072.bmp,"( 0 , \pm 1 , \pm 1 , 0 )"
MfrDB1949.bmp,"\int \limits _ { 0 } ^ { \infty } \sqrt { x } e ^ { - x } d x = \frac { 1 } { 2 } \sqrt { \pi }"
MfrDB0701.bmp,"2 + 2 = 5"
MfrDB2176.bmp,"\sum _ { m = 0 } ^ { M } \sum _ { n = 0 } ^ { N } a _ { m _ { 1 } n }"
200923-1556-31.bmp,"\frac { - b - \sqrt { b ^ { 2 } - 4 a c } } { 2 a }"
200923-1254-370.bmp,"k < \sigma _ { G }"
formulaire038-equation070.bmp,"( 1 4 8 - 4 7 ) \times 6 2 \leq 6 2 6 2"
2009212-952-36.bmp,"1 + \frac { \sqrt { a ^ { 2 } + 1 + b } } { 3 }"
200926-1617-84.bmp,"\frac { x } { a + \frac { x } { b - \frac { x } { c } } }"
formulaire005-equation024.bmp,"1 + 2 + 3 + \ldots + ( n - 1 ) + n"
200923-1553-101.bmp,"P E"
formulaire013-equation067.bmp,"u _ { n } = u _ { p } q ^ { n - p }"
200923-131-125.bmp,"g + \sin ^ { c } o"
95_caue.bmp,"b = c \sin B = c \cos A"
formulaire024-equation011.bmp,"( a b )"
2009212-952-21.bmp,"- w \sqrt { F }"
formulaire038-equation038.bmp,"\frac { 2 } { 3 } b \times f ( b )"
MfrDB0030.bmp,"\frac { \sqrt { 2 1 } - \sqrt { 5 } } { \sqrt { 7 } }"
200923-1253-116.bmp,"3"
MfrDB1573.bmp,"\int \limits _ { 0 } ^ { \infty } \sqrt { x } e ^ { - x } d x = \frac { 1 } { 2 } \sqrt { \pi }"
MfrDB1178.bmp,"\alpha + \beta = \pi"
formulaire007-equation034.bmp,"u _ { 0 } = ( 0 , 0 )"
formulaire011-equation029.bmp,"\frac { a ^ { 2 } + b ^ { 2 } - 2 m ^ { 2 } } { 2 }"
MfrDB0080.bmp,"a _ { n + 1 } = a _ { n } - \frac { f ( a _ { n } ) } { f ^ { ' } ( a _ { n } ) }"
formulaire030-equation064.bmp,"y = f ( x , t ) = x - v t"
formulaire002-equation002.bmp,"\phi ( n ) = ( p - 1 ) ( q - 1 ) = n + 1 - s"
200922-949-54.bmp,"\log _ { 2 } ( 2 ^ { 5 } ) = 5"
KME2G3_1_sub_28.bmp,"z _ { 1 } ^ { 2 } + 1 ^ { z } - z _ { 2 } ^ { 2 } + 2 ^ { z }"
MfrDB0064.bmp,"\lim _ { n \rightarrow \infty } f ( x _ { n } ) = f ( \lim _ { n \rightarrow \infty } x _ { n } )"
2009210-947-204.bmp,"\sum n"
2009213-139-237.bmp,"- V z m"
89_bruno.bmp,"x ^ { \prime } = x \cos \theta + y \sin \theta"
200925-1126-159.bmp,"[ N ]"
200923-1254-353.bmp,"E X"
formulaire012-equation007.bmp,"p _ { n } ( z )"
MfrDB2740.bmp,"\lim _ { n \rightarrow \infty } n \frac { 1 } { n } = 1"
formulaire031-equation007.bmp,"2 \log ( n ) = \log ( n ) ^ { 2 }"
formulaire025-equation048.bmp,"7 \times 5 = 7 + 7 + 7 + 7 + 7 = 3 5"
2009212-1031-27.bmp,"- \frac { y } { e }"
200923-1253-221.bmp,"m"
formulaire027-equation068.bmp,"\beta _ { 0 } = 1"
200926-1550-162.bmp,"X \geq 7"
MfrDB1297.bmp,"F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 2 1"
MfrDB2102.bmp,"a _ { n } = a _ { 1 } \cdot q ^ { n - 1 }"
formulaire004-equation036.bmp,"( z ^ { 2 } + y _ { 0 } - a _ { 0 } z - b _ { 0 } ) ( z ^ { 2 } + y _ { 0 } + a _ { 0 } z + b _ { 0 } ) = 0"
200923-131-289.bmp,"5"
formulaire026-equation053.bmp,"X _ { n + 2 }"
formulaire025-equation015.bmp,"( 1 4 0 / 1 6 ) \times 9 2 \leq 8 0 5"
2009212-1031-17.bmp,"V + 2"
200923-1254-166.bmp,"1"
200923-1553-60.bmp,"\frac { \beta + \gamma } { \theta }"
formulaire030-equation048.bmp,"y _ { 4 } = - \frac { 7 i } { 2 }"
MfrDB1683.bmp,"\frac { 1 0 0 ! } { 9 7 ! \cdot 6 ! }"
200926-1617-79.bmp,"\frac { \frac { \frac { x _ { 4 } } { x _ { 3 } } } { x _ { 2 } } } { x _ { 1 } }"
200926-1617-204.bmp,"\mu"
3_em_18.bmp,"\{ I _ { k } \}"
MfrDB0435.bmp,"1 - 3"
MfrDB1040.bmp,"a + b i = x"
formulaire012-equation008.bmp,"a ^ { 3 } + b ^ { 3 } = c ^ { 3 }"
formulaire027-equation008.bmp,"y _ { 4 } = \frac { 1 } { 2 } ( - \sqrt { z _ { 1 } } - \sqrt { z _ { 2 } } + \sqrt { z _ { 3 } } )"
85_herbert.bmp,"( a \frac { 1 - t ^ { 2 } } { 1 + t ^ { 2 } } , \frac { 2 b t } { 1 + t ^ { 2 } } )"
formulaire009-equation006.bmp,"\cos ( a ) \cos ( b )"
formulaire021-equation038.bmp,"( 2 \sqrt { 2 1 } - 9 ) x ^ { 2 } + x + 8 - 2 \sqrt { 2 1 } = 0"
200925-1126-183.bmp,"3 4 . 8"
formulaire037-equation008.bmp,"\pi _ { 1 } ( X )"
200923-1553-207.bmp,"\frac { Y } { 4 . 1 }"
formulaire011-equation064.bmp,"p ^ { a } = \pi = p"
118_hirata.bmp,"P ( x ) = \sum _ { i = 0 } ^ { n } a _ { j } x ^ { j }"
formulaire014-equation043.bmp,"k _ { 1 } = \sqrt { \frac { 2 } { 3 } }"
formulaire012-equation058.bmp,"( 3 + 4 ) ^ { 3 } = 3 4 3"
200923-1251-149.bmp,"2 . 6"
MfrDB2491.bmp,"( y ^ { 4 } - 1 ) / ( y ^ { 2 } - 1 )"
MfrDB1632.bmp,"k ^ { 2 } \geq \sqrt { p + 3 }"
formulaire014-equation004.bmp,"v = - e u"
200926-1617-156.bmp,"g"
92_caue.bmp,"y = \frac { x \prime \sin \theta + y \prime \sin ( w \prime + \theta ) } { \sin w }"
KME2G3_17_sub_96.bmp,"[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }"
200923-1251-192.bmp,"\frac { N } { V }"
105_herbert.bmp,"\frac { b ^ { 2 } c ^ { 2 } - 4 b ^ { 3 } d - 4 a c ^ { 3 } + 1 8 a b c d - 2 7 a ^ { 2 } d ^ { 2 } } { a ^ { 4 } }"
formulaire031-equation031.bmp,"a _ { 6 } x ^ { 6 } + a _ { 5 } x ^ { 5 } + a _ { 4 } x ^ { 4 } + a _ { 3 } x ^ { 3 } + a _ { 2 } x ^ { 2 } + a _ { 1 } x + a _ { 0 } = 0"
formulaire033-equation019.bmp,"( x _ { 0 } , \pm y _ { 0 } )"
200923-1553-184.bmp,"\sqrt { \int y d w } ^ { \sqrt { \sigma } } + \sqrt { C } ^ { k }"
formulaire002-equation067.bmp,"h _ { 1 1 } ( t ) = t ^ { 3 } - t ^ { 2 }"
MfrDB1537.bmp,"\sqrt [ 5 ] { 5 5 }"
2009213-137-147.bmp,"0 . 9 B"
MfrDB1276.bmp,"\int \limits _ { 0 } ^ { \infty } f ( x ) d x = \lim _ { b \rightarrow \infty } \int \limits _ { 0 } ^ { b } f ( x ) d x"
2009213-137-216.bmp,"k"
2009213-139-73.bmp,"a ^ { b ^ { c ^ { d } } }"
KME2G3_26_sub_35.bmp,"\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }"
formulaire023-equation042.bmp,"e = \frac { ( 1 - j ) } { 2 }"
200926-1550-158.bmp,"\cdots + h \neq S _ { \phi }"
2009212-1031-83.bmp,"B c"
MfrDB0318.bmp,"2 = 3"
MfrDB2036.bmp,"\lim _ { n \rightarrow \infty } n ^ { \frac { 1 } { 2 } } = 1"
200923-1251-147.bmp,"- b + s q"
70_daniel.bmp,"\cos \theta = \frac { x } { \sqrt { x ^ { 2 } + y ^ { 2 } } }"
formulaire030-equation058.bmp,"x ^ { 3 } + x ^ { 2 } - 2 x - 1"
200922-1017-110.bmp,"- H + P _ { \mu } < \theta"
200923-1253-253.bmp,"C > \sqrt { q }"
200924-1312-120.bmp,"- F + G"
formulaire009-equation031.bmp,"a + 0 = 0 + a = a"
KME2G3_2_sub_30.bmp,"\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x"
KME2G3_6_sub_35.bmp,"\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }"
200923-131-60.bmp,"\frac { \beta + \gamma } { \theta }"
200923-1254-140.bmp,"\sum _ { \mu > A } P"
formulaire037-equation036.bmp,"1 6 ^ { 5 }"
200926-1550-137.bmp,"4"
formulaire019-equation056.bmp,"k = i _ { 2 }"
formulaire019-equation059.bmp,"j = \frac { g _ { 2 } ^ { 3 } } { g _ { 2 } ^ { 3 } - 2 7 g _ { 3 } ^ { 2 } }"
formulaire008-equation061.bmp,"\sin ( - x ) = - \sin ( x )"
200926-131-126.bmp,"P"
formulaire009-equation035.bmp,"( 1 6 5 / ( 1 6 5 + 1 4 6 ) ) + ( ( 1 1 6 \times 1 1 8 ) + 4 9 ) = 1 3 7 3 7 . 5 3"
200923-1254-179.bmp,"( 6 )"
200923-1253-166.bmp,"\alpha z"
MfrDB1305.bmp,"t g 2 x = \frac { 2 \cdot t g x } { 1 - t g ^ { 2 } x }"
MfrDB0120.bmp,"1 + 3"
formulaire033-equation056.bmp,"\frac { d } { d x } f ( x ) = f ( x ) ( 1 - f ( x ) )"
MfrDB1413.bmp,"1 + 1 3 - 7 = x"
KME2G3_14_sub_26.bmp,"x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X"
MfrDB1441.bmp,"3 ^ { 2 } - 1 = 8"
MfrDB2588.bmp,"( a ) ^ { - 1 } - 1"
200923-131-116.bmp,"[ 9 ]"
2009220-1327-5.bmp,"( - t )"
200923-1253-213.bmp,"g \sum A"
MfrDB1326.bmp,"\sqrt { x } = 1 0 ^ { ( \log x ) / 2 }"
formulaire026-equation055.bmp,"1 5 1 \times 1 4 8 \leq 2 2 3 4 8"
200924-1331-222.bmp,"9 9"
200926-1617-212.bmp,"\sqrt { P }"
formulaire022-equation041.bmp,"f ( y )"
formulaire002-equation053.bmp,"\cos ( 4 a ) = 8 \cos ^ { 4 } ( a ) - 8 \cos ^ { 2 } ( a ) + 1"
2009213-139-234.bmp,"\cdots - 5"
MfrDB1283.bmp,"E _ { k } = \frac { 1 } { 2 } m _ { 1 } v _ { 1 } ^ { 2 } + \frac { 1 } { 2 } m _ { 2 } v _ { 2 } ^ { 2 }"
200923-1553-192.bmp,"2 . 4"
200926-1617-87.bmp,"\frac { \pi } { x l }"
79_carlos.bmp,"p = \sqrt { a ^ { 2 } + b ^ { 2 } - 2 a b \cos A }"
101_edwin.bmp,"S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }"
200922-949-256.bmp,"C i"
127_jorge.bmp,"n ! - 1"
formulaire004-equation027.bmp,"h ( \theta )"
200923-1254-346.bmp,"t"
200924-1312-78.bmp,"\frac { x _ { 1 } } { \frac { x _ { 2 } } { \frac { x _ { 3 } } { x _ { 4 } } } }"
formulaire005-equation027.bmp,"x x ^ { m } = x ^ { m + 1 }"
